fecha,estacion,lat,lon,comuna,pm25,pm10,o3
2025-09-18,Universidad de Medellín,6.2308,-75.6111,Belén,27.94,35.58,36.69
2025-09-19,Universidad de Medellín,6.2308,-75.6111,Belén,21.46,49.01,41.6
2025-09-20,Universidad de Medellín,6.2308,-75.6111,Belén,24.58,43.96,39.52
2025-09-21,Universidad de Medellín,6.2308,-75.6111,Belén,20.18,34.44,14.7
2025-09-22,Universidad de Medellín,6.2308,-75.6111,Belén,13.35,26.48,36.26
2025-09-23,Universidad de Medellín,6.2308,-75.6111,Belén,18.25,29.62,27.05
2025-09-24,Universidad de Medellín,6.2308,-75.6111,Belén,15.56,24.93,40.08
2025-09-25,Universidad de Medellín,6.2308,-75.6111,Belén,22.65,38.96,24.56
2025-09-26,Universidad de Medellín,6.2308,-75.6111,Belén,8.32,40.94,23.05
2025-09-27,Universidad de Medellín,6.2308,-75.6111,Belén,15.35,32.8,45.41
2025-09-28,Universidad de Medellín,6.2308,-75.6111,Belén,23.67,38.17,43.58
2025-09-29,Universidad de Medellín,6.2308,-75.6111,Belén,19.99,32.86,43.68
2025-09-30,Universidad de Medellín,6.2308,-75.6111,Belén,27.94,50.08,39.77
2025-10-01,Universidad de Medellín,6.2308,-75.6111,Belén,28.05,60.1,63.76
2025-10-02,Universidad de Medellín,6.2308,-75.6111,Belén,5.45,18.86,49.02
2025-10-03,Universidad de Medellín,6.2308,-75.6111,Belén,12.41,24.86,55.77
2025-10-04,Universidad de Medellín,6.2308,-75.6111,Belén,12.87,27.59,53.07
2025-10-05,Universidad de Medellín,6.2308,-75.6111,Belén,10.93,18.25,44.51
2025-10-06,Universidad de Medellín,6.2308,-75.6111,Belén,13.13,14.84,37.97
2025-10-07,Universidad de Medellín,6.2308,-75.6111,Belén,25.91,53.08,27.08
2025-10-08,Universidad de Medellín,6.2308,-75.6111,Belén,24.72,36.13,15.85
2025-10-09,Universidad de Medellín,6.2308,-75.6111,Belén,16.56,41.04,49.84
2025-10-10,Universidad de Medellín,6.2308,-75.6111,Belén,19.49,30.91,34.15
2025-10-11,Universidad de Medellín,6.2308,-75.6111,Belén,20.37,25.98,34.78
2025-10-12,Universidad de Medellín,6.2308,-75.6111,Belén,17.78,18.49,27.42
2025-10-13,Universidad de Medellín,6.2308,-75.6111,Belén,22.78,41.11,35.37
2025-10-14,Universidad de Medellín,6.2308,-75.6111,Belén,12.21,37.74,27.43
2025-10-15,Universidad de Medellín,6.2308,-75.6111,Belén,21.51,33.84,40.54
2025-10-16,Universidad de Medellín,6.2308,-75.6111,Belén,23.16,27.99,39.9
2025-10-17,Universidad de Medellín,6.2308,-75.6111,Belén,29.03,69.86,38.05
2025-10-18,Universidad de Medellín,6.2308,-75.6111,Belén,19.83,57.81,57.02
2025-10-19,Universidad de Medellín,6.2308,-75.6111,Belén,14.56,20.02,54.35
2025-10-20,Universidad de Medellín,6.2308,-75.6111,Belén,11.41,31.42,45.01
2025-10-21,Universidad de Medellín,6.2308,-75.6111,Belén,23.64,39.99,30.55
2025-10-22,Universidad de Medellín,6.2308,-75.6111,Belén,31.2,53.69,33.84
2025-10-23,Universidad de Medellín,6.2308,-75.6111,Belén,18.86,35.88,24.54
2025-10-24,Universidad de Medellín,6.2308,-75.6111,Belén,14.98,20.79,52.68
2025-10-25,Universidad de Medellín,6.2308,-75.6111,Belén,12.41,10.0,10.49
2025-10-26,Universidad de Medellín,6.2308,-75.6111,Belén,7.74,27.54,40.24
2025-10-27,Universidad de Medellín,6.2308,-75.6111,Belén,23.51,47.68,40.84
2025-10-28,Universidad de Medellín,6.2308,-75.6111,Belén,18.9,44.47,42.19
2025-10-29,Universidad de Medellín,6.2308,-75.6111,Belén,30.69,61.46,30.73
2025-10-30,Universidad de Medellín,6.2308,-75.6111,Belén,15.52,20.67,58.26
2022-01-01,Éxito Envigado,6.1736,-75.5823,Envigado,21.76,31.18,44.8
2022-01-02,Éxito Envigado,6.1736,-75.5823,Envigado,24.22,46.55,68.35
2022-01-03,Éxito Envigado,6.1736,-75.5823,Envigado,32.3,58.42,18.87
2022-01-04,Éxito Envigado,6.1736,-75.5823,Envigado,21.0,44.91,22.43
2022-01-05,Éxito Envigado,6.1736,-75.5823,Envigado,42.13,75.97,40.73
2022-01-06,Éxito Envigado,6.1736,-75.5823,Envigado,19.67,40.37,22.63
2022-01-07,Éxito Envigado,6.1736,-75.5823,Envigado,42.32,89.35,54.76
2022-01-08,Éxito Envigado,6.1736,-75.5823,Envigado,13.88,27.03,58.14
2022-01-09,Éxito Envigado,6.1736,-75.5823,Envigado,29.74,43.52,30.25
2022-01-10,Éxito Envigado,6.1736,-75.5823,Envigado,21.38,32.46,62.93
2022-01-11,Éxito Envigado,6.1736,-75.5823,Envigado,9.63,23.9,20.62
2022-01-12,Éxito Envigado,6.1736,-75.5823,Envigado,17.31,11.06,31.76
2022-01-13,Éxito Envigado,6.1736,-75.5823,Envigado,37.09,69.4,22.02
2022-01-14,Éxito Envigado,6.1736,-75.5823,Envigado,33.14,71.96,41.56
2022-01-15,Éxito Envigado,6.1736,-75.5823,Envigado,41.28,82.52,50.24
2022-01-16,Éxito Envigado,6.1736,-75.5823,Envigado,18.57,39.71,43.25
2022-01-17,Éxito Envigado,6.1736,-75.5823,Envigado,29.16,45.64,41.92
2022-01-18,Éxito Envigado,6.1736,-75.5823,Envigado,18.47,11.77,54.97
2022-01-19,Éxito Envigado,6.1736,-75.5823,Envigado,12.98,24.44,45.0
2022-01-20,Éxito Envigado,6.1736,-75.5823,Envigado,27.61,46.87,44.07
2022-01-21,Éxito Envigado,6.1736,-75.5823,Envigado,28.77,59.13,66.0
2022-01-22,Éxito Envigado,6.1736,-75.5823,Envigado,26.87,49.01,26.4
2022-01-23,Éxito Envigado,6.1736,-75.5823,Envigado,28.49,57.95,37.12
2022-01-24,Éxito Envigado,6.1736,-75.5823,Envigado,29.36,49.92,50.06
2022-01-25,Éxito Envigado,6.1736,-75.5823,Envigado,32.3,67.13,41.77
2022-01-26,Éxito Envigado,6.1736,-75.5823,Envigado,16.68,23.91,48.93
2022-01-27,Éxito Envigado,6.1736,-75.5823,Envigado,44.59,76.86,46.84
2022-01-28,Éxito Envigado,6.1736,-75.5823,Envigado,20.55,27.25,29.86
2022-01-29,Éxito Envigado,6.1736,-75.5823,Envigado,8.34,28.55,6.55
2022-01-30,Éxito Envigado,6.1736,-75.5823,Envigado,22.89,29.42,26.73
2022-01-31,Éxito Envigado,6.1736,-75.5823,Envigado,36.01,66.83,25.52
2022-02-01,Éxito Envigado,6.1736,-75.5823,Envigado,20.28,28.86,39.35
2022-02-02,Éxito Envigado,6.1736,-75.5823,Envigado,26.38,66.45,11.26
2022-02-03,Éxito Envigado,6.1736,-75.5823,Envigado,24.72,41.34,54.2
2022-02-04,Éxito Envigado,6.1736,-75.5823,Envigado,27.84,56.01,45.18
2022-02-05,Éxito Envigado,6.1736,-75.5823,Envigado,17.54,43.69,51.98
2022-02-06,Éxito Envigado,6.1736,-75.5823,Envigado,32.32,70.82,46.27
2022-02-07,Éxito Envigado,6.1736,-75.5823,Envigado,36.85,70.1,36.71
2022-02-08,Éxito Envigado,6.1736,-75.5823,Envigado,24.95,44.67,32.21
2022-02-09,Éxito Envigado,6.1736,-75.5823,Envigado,38.06,71.46,41.42
2022-02-10,Éxito Envigado,6.1736,-75.5823,Envigado,28.11,80.39,23.02
2022-02-11,Éxito Envigado,6.1736,-75.5823,Envigado,18.24,19.03,36.51
2022-02-12,Éxito Envigado,6.1736,-75.5823,Envigado,26.96,43.88,31.9
2022-02-13,Éxito Envigado,6.1736,-75.5823,Envigado,26.14,42.03,44.65
2022-02-14,Éxito Envigado,6.1736,-75.5823,Envigado,33.91,67.82,53.22
2022-02-15,Éxito Envigado,6.1736,-75.5823,Envigado,33.69,63.47,37.62
2022-02-16,Éxito Envigado,6.1736,-75.5823,Envigado,18.82,29.97,32.14
2022-02-17,Éxito Envigado,6.1736,-75.5823,Envigado,30.85,59.0,50.45
2022-02-18,Éxito Envigado,6.1736,-75.5823,Envigado,15.72,42.61,33.6
2022-02-19,Éxito Envigado,6.1736,-75.5823,Envigado,16.2,24.77,77.26
2022-02-20,Éxito Envigado,6.1736,-75.5823,Envigado,21.9,36.17,37.12
2022-02-21,Éxito Envigado,6.1736,-75.5823,Envigado,23.81,35.05,42.15
2022-02-22,Éxito Envigado,6.1736,-75.5823,Envigado,33.6,63.63,23.33
2022-02-23,Éxito Envigado,6.1736,-75.5823,Envigado,22.25,34.53,40.79
2022-02-24,Éxito Envigado,6.1736,-75.5823,Envigado,35.64,62.67,38.68
2022-02-25,Éxito Envigado,6.1736,-75.5823,Envigado,39.22,79.36,48.61
2022-02-26,Éxito Envigado,6.1736,-75.5823,Envigado,40.67,78.1,10.2
2022-02-27,Éxito Envigado,6.1736,-75.5823,Envigado,31.66,41.07,46.78
2022-02-28,Éxito Envigado,6.1736,-75.5823,Envigado,11.29,15.65,34.54
2022-03-01,Éxito Envigado,6.1736,-75.5823,Envigado,11.84,17.82,55.49
2022-03-02,Éxito Envigado,6.1736,-75.5823,Envigado,12.29,27.57,25.52
2022-03-03,Éxito Envigado,6.1736,-75.5823,Envigado,16.48,32.91,25.05
2022-03-04,Éxito Envigado,6.1736,-75.5823,Envigado,7.51,18.43,56.85
2022-03-05,Éxito Envigado,6.1736,-75.5823,Envigado,17.37,26.69,42.34
2022-03-06,Éxito Envigado,6.1736,-75.5823,Envigado,18.44,35.63,2.08
2022-03-07,Éxito Envigado,6.1736,-75.5823,Envigado,9.45,10.0,42.26
2022-03-08,Éxito Envigado,6.1736,-75.5823,Envigado,19.49,41.44,43.86
2022-03-09,Éxito Envigado,6.1736,-75.5823,Envigado,7.59,28.14,59.08
2022-03-10,Éxito Envigado,6.1736,-75.5823,Envigado,7.93,17.61,31.07
2022-03-11,Éxito Envigado,6.1736,-75.5823,Envigado,19.11,44.93,71.95
2022-03-12,Éxito Envigado,6.1736,-75.5823,Envigado,24.01,46.17,34.9
2022-03-13,Éxito Envigado,6.1736,-75.5823,Envigado,19.46,48.62,39.33
2022-03-14,Éxito Envigado,6.1736,-75.5823,Envigado,10.91,10.0,47.7
2022-03-15,Éxito Envigado,6.1736,-75.5823,Envigado,19.98,29.5,55.39
2022-03-16,Éxito Envigado,6.1736,-75.5823,Envigado,14.63,24.98,39.75
2022-03-17,Éxito Envigado,6.1736,-75.5823,Envigado,15.19,29.7,57.27
2022-03-18,Éxito Envigado,6.1736,-75.5823,Envigado,8.86,20.83,42.58
2022-03-19,Éxito Envigado,6.1736,-75.5823,Envigado,19.23,43.33,40.74
2022-03-20,Éxito Envigado,6.1736,-75.5823,Envigado,21.84,46.47,32.43
2022-03-21,Éxito Envigado,6.1736,-75.5823,Envigado,20.39,34.2,38.01
2022-03-22,Éxito Envigado,6.1736,-75.5823,Envigado,15.42,32.47,41.22
2022-03-23,Éxito Envigado,6.1736,-75.5823,Envigado,21.16,37.91,15.94
2022-03-24,Éxito Envigado,6.1736,-75.5823,Envigado,18.25,33.49,43.64
2022-03-25,Éxito Envigado,6.1736,-75.5823,Envigado,13.25,11.9,49.37
2022-03-26,Éxito Envigado,6.1736,-75.5823,Envigado,15.81,30.17,35.78
2022-03-27,Éxito Envigado,6.1736,-75.5823,Envigado,17.95,27.82,25.48
2022-03-28,Éxito Envigado,6.1736,-75.5823,Envigado,21.79,33.19,42.46
2022-03-29,Éxito Envigado,6.1736,-75.5823,Envigado,21.28,32.44,21.94
2022-03-30,Éxito Envigado,6.1736,-75.5823,Envigado,37.41,62.06,49.35
2022-03-31,Éxito Envigado,6.1736,-75.5823,Envigado,33.52,68.23,35.49
2022-04-01,Éxito Envigado,6.1736,-75.5823,Envigado,17.46,23.11,53.23
2022-04-02,Éxito Envigado,6.1736,-75.5823,Envigado,22.53,35.41,24.37
2022-04-03,Éxito Envigado,6.1736,-75.5823,Envigado,7.43,23.24,41.81
2022-04-04,Éxito Envigado,6.1736,-75.5823,Envigado,19.72,27.27,18.05
2022-04-05,Éxito Envigado,6.1736,-75.5823,Envigado,25.7,46.68,53.61
2022-04-06,Éxito Envigado,6.1736,-75.5823,Envigado,14.91,24.47,50.7
2022-04-07,Éxito Envigado,6.1736,-75.5823,Envigado,23.86,50.92,35.57
2022-04-08,Éxito Envigado,6.1736,-75.5823,Envigado,22.92,52.34,38.43
2022-04-09,Éxito Envigado,6.1736,-75.5823,Envigado,13.89,38.43,30.18
2022-04-10,Éxito Envigado,6.1736,-75.5823,Envigado,23.04,40.88,12.38
2022-04-11,Éxito Envigado,6.1736,-75.5823,Envigado,27.03,21.07,10.24
2022-04-12,Éxito Envigado,6.1736,-75.5823,Envigado,22.22,45.26,30.44
2022-04-13,Éxito Envigado,6.1736,-75.5823,Envigado,19.18,10.0,50.6
2022-04-14,Éxito Envigado,6.1736,-75.5823,Envigado,20.0,35.54,40.31
2022-04-15,Éxito Envigado,6.1736,-75.5823,Envigado,21.95,39.21,11.89
2022-04-16,Éxito Envigado,6.1736,-75.5823,Envigado,35.57,76.04,20.73
2022-04-17,Éxito Envigado,6.1736,-75.5823,Envigado,15.24,25.07,56.18
2022-04-18,Éxito Envigado,6.1736,-75.5823,Envigado,5.0,10.0,13.59
2022-04-19,Éxito Envigado,6.1736,-75.5823,Envigado,15.72,23.57,41.2
2022-04-20,Éxito Envigado,6.1736,-75.5823,Envigado,13.16,16.18,49.29
2022-04-21,Éxito Envigado,6.1736,-75.5823,Envigado,21.64,44.46,37.35
2022-04-22,Éxito Envigado,6.1736,-75.5823,Envigado,13.43,22.98,47.52
2022-04-23,Éxito Envigado,6.1736,-75.5823,Envigado,5.0,12.94,44.64
2022-04-24,Éxito Envigado,6.1736,-75.5823,Envigado,18.5,31.8,1.51
2022-04-25,Éxito Envigado,6.1736,-75.5823,Envigado,14.48,43.96,40.19
2022-04-26,Éxito Envigado,6.1736,-75.5823,Envigado,15.54,28.14,45.32
2022-04-27,Éxito Envigado,6.1736,-75.5823,Envigado,23.27,39.6,46.37
2022-04-28,Éxito Envigado,6.1736,-75.5823,Envigado,31.41,66.61,75.1
2022-04-29,Éxito Envigado,6.1736,-75.5823,Envigado,12.75,39.7,28.14
2022-04-30,Éxito Envigado,6.1736,-75.5823,Envigado,20.83,44.82,32.34
2022-05-01,Éxito Envigado,6.1736,-75.5823,Envigado,18.7,42.77,29.35
2022-05-02,Éxito Envigado,6.1736,-75.5823,Envigado,31.36,42.59,69.1
2022-05-03,Éxito Envigado,6.1736,-75.5823,Envigado,26.01,45.92,33.96
2022-05-04,Éxito Envigado,6.1736,-75.5823,Envigado,13.94,23.74,39.27
2022-05-05,Éxito Envigado,6.1736,-75.5823,Envigado,28.04,70.16,42.99
2022-05-06,Éxito Envigado,6.1736,-75.5823,Envigado,11.23,14.77,37.25
2022-05-07,Éxito Envigado,6.1736,-75.5823,Envigado,9.76,10.0,71.46
2022-05-08,Éxito Envigado,6.1736,-75.5823,Envigado,20.42,28.43,52.25
2022-05-09,Éxito Envigado,6.1736,-75.5823,Envigado,8.57,10.0,27.95
2022-05-10,Éxito Envigado,6.1736,-75.5823,Envigado,31.24,53.7,3.37
2022-05-11,Éxito Envigado,6.1736,-75.5823,Envigado,27.68,46.76,12.26
2022-05-12,Éxito Envigado,6.1736,-75.5823,Envigado,15.47,33.05,46.06
2022-05-13,Éxito Envigado,6.1736,-75.5823,Envigado,32.39,49.77,40.7
2022-05-14,Éxito Envigado,6.1736,-75.5823,Envigado,12.4,10.0,53.28
2022-05-15,Éxito Envigado,6.1736,-75.5823,Envigado,21.71,41.91,46.4
2022-05-16,Éxito Envigado,6.1736,-75.5823,Envigado,12.52,12.47,40.56
2022-05-17,Éxito Envigado,6.1736,-75.5823,Envigado,27.29,65.2,51.93
2022-05-18,Éxito Envigado,6.1736,-75.5823,Envigado,18.23,35.52,40.17
2022-05-19,Éxito Envigado,6.1736,-75.5823,Envigado,9.79,17.87,19.98
2022-05-20,Éxito Envigado,6.1736,-75.5823,Envigado,17.01,46.97,52.34
2022-05-21,Éxito Envigado,6.1736,-75.5823,Envigado,10.62,18.38,27.48
2022-05-22,Éxito Envigado,6.1736,-75.5823,Envigado,17.5,41.91,49.8
2022-05-23,Éxito Envigado,6.1736,-75.5823,Envigado,37.87,80.1,43.06
2022-05-24,Éxito Envigado,6.1736,-75.5823,Envigado,23.42,40.13,23.09
2022-05-25,Éxito Envigado,6.1736,-75.5823,Envigado,28.45,61.29,36.38
2022-05-26,Éxito Envigado,6.1736,-75.5823,Envigado,20.19,48.75,52.7
2022-05-27,Éxito Envigado,6.1736,-75.5823,Envigado,6.3,13.77,37.49
2022-05-28,Éxito Envigado,6.1736,-75.5823,Envigado,26.9,58.74,59.78
2022-05-29,Éxito Envigado,6.1736,-75.5823,Envigado,9.06,10.0,56.71
2022-05-30,Éxito Envigado,6.1736,-75.5823,Envigado,13.27,10.0,47.99
2022-05-31,Éxito Envigado,6.1736,-75.5823,Envigado,13.62,42.42,44.44
2022-06-01,Éxito Envigado,6.1736,-75.5823,Envigado,26.28,43.62,63.86
2022-06-02,Éxito Envigado,6.1736,-75.5823,Envigado,27.87,46.08,28.09
2022-06-03,Éxito Envigado,6.1736,-75.5823,Envigado,24.41,34.17,55.43
2022-06-04,Éxito Envigado,6.1736,-75.5823,Envigado,10.53,17.56,49.15
2022-06-05,Éxito Envigado,6.1736,-75.5823,Envigado,27.74,42.75,49.9
2022-06-06,Éxito Envigado,6.1736,-75.5823,Envigado,17.91,32.02,49.78
2022-06-07,Éxito Envigado,6.1736,-75.5823,Envigado,28.7,44.92,57.96
2022-06-08,Éxito Envigado,6.1736,-75.5823,Envigado,25.69,53.68,62.94
2022-06-09,Éxito Envigado,6.1736,-75.5823,Envigado,33.94,72.29,42.89
2022-06-10,Éxito Envigado,6.1736,-75.5823,Envigado,31.35,58.57,21.86
2022-06-11,Éxito Envigado,6.1736,-75.5823,Envigado,27.42,51.92,48.76
2022-06-12,Éxito Envigado,6.1736,-75.5823,Envigado,23.98,35.54,49.85
2022-06-13,Éxito Envigado,6.1736,-75.5823,Envigado,14.49,40.68,36.53
2022-06-14,Éxito Envigado,6.1736,-75.5823,Envigado,26.96,54.12,48.86
2022-06-15,Éxito Envigado,6.1736,-75.5823,Envigado,13.73,32.95,44.55
2022-06-16,Éxito Envigado,6.1736,-75.5823,Envigado,19.92,28.36,34.99
2022-06-17,Éxito Envigado,6.1736,-75.5823,Envigado,14.61,43.52,62.29
2022-06-18,Éxito Envigado,6.1736,-75.5823,Envigado,28.61,49.27,37.04
2022-06-19,Éxito Envigado,6.1736,-75.5823,Envigado,31.06,73.49,31.44
2022-06-20,Éxito Envigado,6.1736,-75.5823,Envigado,16.06,44.38,13.19
2022-06-21,Éxito Envigado,6.1736,-75.5823,Envigado,16.93,28.01,16.59
2022-06-22,Éxito Envigado,6.1736,-75.5823,Envigado,33.9,69.58,31.38
2022-06-23,Éxito Envigado,6.1736,-75.5823,Envigado,35.24,77.92,38.3
2022-06-24,Éxito Envigado,6.1736,-75.5823,Envigado,21.39,61.11,50.82
2022-06-25,Éxito Envigado,6.1736,-75.5823,Envigado,27.05,62.33,44.53
2022-06-26,Éxito Envigado,6.1736,-75.5823,Envigado,20.96,38.52,55.58
2022-06-27,Éxito Envigado,6.1736,-75.5823,Envigado,9.06,13.43,60.75
2022-06-28,Éxito Envigado,6.1736,-75.5823,Envigado,20.91,53.09,61.22
2022-06-29,Éxito Envigado,6.1736,-75.5823,Envigado,24.48,38.37,35.69
2022-06-30,Éxito Envigado,6.1736,-75.5823,Envigado,46.32,102.11,41.88
2022-07-01,Éxito Envigado,6.1736,-75.5823,Envigado,20.13,37.41,43.66
2022-07-02,Éxito Envigado,6.1736,-75.5823,Envigado,15.05,27.9,59.84
2022-07-03,Éxito Envigado,6.1736,-75.5823,Envigado,10.61,27.36,60.62
2022-07-04,Éxito Envigado,6.1736,-75.5823,Envigado,20.52,53.87,29.64
2022-07-05,Éxito Envigado,6.1736,-75.5823,Envigado,28.53,48.28,35.4
2022-07-06,Éxito Envigado,6.1736,-75.5823,Envigado,20.06,43.1,52.73
2022-07-07,Éxito Envigado,6.1736,-75.5823,Envigado,24.48,30.47,46.05
2022-07-08,Éxito Envigado,6.1736,-75.5823,Envigado,28.38,48.91,68.01
2022-07-09,Éxito Envigado,6.1736,-75.5823,Envigado,12.49,10.0,29.04
2022-07-10,Éxito Envigado,6.1736,-75.5823,Envigado,30.68,44.67,25.29
2022-07-11,Éxito Envigado,6.1736,-75.5823,Envigado,32.61,63.32,45.66
2022-07-12,Éxito Envigado,6.1736,-75.5823,Envigado,31.25,52.0,34.32
2022-07-13,Éxito Envigado,6.1736,-75.5823,Envigado,31.48,43.21,7.86
2022-07-14,Éxito Envigado,6.1736,-75.5823,Envigado,21.53,48.07,43.83
2022-07-15,Éxito Envigado,6.1736,-75.5823,Envigado,31.86,37.18,44.73
2022-07-16,Éxito Envigado,6.1736,-75.5823,Envigado,30.23,40.91,52.93
2022-07-17,Éxito Envigado,6.1736,-75.5823,Envigado,24.11,74.11,7.34
2022-07-18,Éxito Envigado,6.1736,-75.5823,Envigado,35.95,60.77,15.74
2022-07-19,Éxito Envigado,6.1736,-75.5823,Envigado,20.78,40.19,55.56
2022-07-20,Éxito Envigado,6.1736,-75.5823,Envigado,38.78,84.02,25.52
2022-07-21,Éxito Envigado,6.1736,-75.5823,Envigado,34.04,65.19,30.18
2022-07-22,Éxito Envigado,6.1736,-75.5823,Envigado,23.3,34.85,40.56
2022-07-23,Éxito Envigado,6.1736,-75.5823,Envigado,19.16,24.21,47.19
2022-07-24,Éxito Envigado,6.1736,-75.5823,Envigado,30.03,52.18,60.51
2022-07-25,Éxito Envigado,6.1736,-75.5823,Envigado,22.92,38.22,49.91
2022-07-26,Éxito Envigado,6.1736,-75.5823,Envigado,23.94,43.94,2.19
2022-07-27,Éxito Envigado,6.1736,-75.5823,Envigado,25.13,26.97,21.69
2022-07-28,Éxito Envigado,6.1736,-75.5823,Envigado,14.32,15.35,31.77
2022-07-29,Éxito Envigado,6.1736,-75.5823,Envigado,21.11,44.64,43.34
2022-07-30,Éxito Envigado,6.1736,-75.5823,Envigado,9.79,18.46,44.77
2022-07-31,Éxito Envigado,6.1736,-75.5823,Envigado,22.37,39.66,42.85
2022-08-01,Éxito Envigado,6.1736,-75.5823,Envigado,31.12,40.26,36.34
2022-08-02,Éxito Envigado,6.1736,-75.5823,Envigado,37.07,80.89,52.76
2022-08-03,Éxito Envigado,6.1736,-75.5823,Envigado,29.29,69.28,68.77
2022-08-04,Éxito Envigado,6.1736,-75.5823,Envigado,23.97,33.45,35.95
2022-08-05,Éxito Envigado,6.1736,-75.5823,Envigado,49.77,73.9,32.94
2022-08-06,Éxito Envigado,6.1736,-75.5823,Envigado,13.7,25.9,21.96
2022-08-07,Éxito Envigado,6.1736,-75.5823,Envigado,24.13,23.93,49.26
2022-08-08,Éxito Envigado,6.1736,-75.5823,Envigado,34.78,58.76,37.97
2022-08-09,Éxito Envigado,6.1736,-75.5823,Envigado,23.69,44.46,39.43
2022-08-10,Éxito Envigado,6.1736,-75.5823,Envigado,31.14,68.39,27.79
2022-08-11,Éxito Envigado,6.1736,-75.5823,Envigado,22.53,49.56,18.67
2022-08-12,Éxito Envigado,6.1736,-75.5823,Envigado,9.23,18.88,47.45
2022-08-13,Éxito Envigado,6.1736,-75.5823,Envigado,19.22,28.81,28.6
2022-08-14,Éxito Envigado,6.1736,-75.5823,Envigado,18.06,39.45,22.29
2022-08-15,Éxito Envigado,6.1736,-75.5823,Envigado,22.88,32.12,18.17
2022-08-16,Éxito Envigado,6.1736,-75.5823,Envigado,31.96,52.33,42.83
2022-08-17,Éxito Envigado,6.1736,-75.5823,Envigado,12.94,15.86,51.34
2022-08-18,Éxito Envigado,6.1736,-75.5823,Envigado,45.7,62.49,36.98
2022-08-19,Éxito Envigado,6.1736,-75.5823,Envigado,28.3,44.78,52.74
2022-08-20,Éxito Envigado,6.1736,-75.5823,Envigado,18.07,34.06,32.17
2022-08-21,Éxito Envigado,6.1736,-75.5823,Envigado,34.76,55.8,34.72
2022-08-22,Éxito Envigado,6.1736,-75.5823,Envigado,32.57,48.34,41.03
2022-08-23,Éxito Envigado,6.1736,-75.5823,Envigado,10.42,10.0,45.73
2022-08-24,Éxito Envigado,6.1736,-75.5823,Envigado,17.07,25.29,47.4
2022-08-25,Éxito Envigado,6.1736,-75.5823,Envigado,20.37,44.89,43.23
2022-08-26,Éxito Envigado,6.1736,-75.5823,Envigado,28.49,63.68,44.8
2022-08-27,Éxito Envigado,6.1736,-75.5823,Envigado,37.31,76.27,32.15
2022-08-28,Éxito Envigado,6.1736,-75.5823,Envigado,35.35,66.26,34.08
2022-08-29,Éxito Envigado,6.1736,-75.5823,Envigado,27.23,60.13,46.83
2022-08-30,Éxito Envigado,6.1736,-75.5823,Envigado,39.58,82.11,47.85
2022-08-31,Éxito Envigado,6.1736,-75.5823,Envigado,16.79,28.43,41.07
2022-09-01,Éxito Envigado,6.1736,-75.5823,Envigado,23.57,48.8,42.54
2022-09-02,Éxito Envigado,6.1736,-75.5823,Envigado,18.96,41.34,27.12
2022-09-03,Éxito Envigado,6.1736,-75.5823,Envigado,31.56,36.34,61.83
2022-09-04,Éxito Envigado,6.1736,-75.5823,Envigado,17.64,41.78,45.46
2022-09-05,Éxito Envigado,6.1736,-75.5823,Envigado,20.77,42.93,52.14
2022-09-06,Éxito Envigado,6.1736,-75.5823,Envigado,15.37,38.01,23.73
2022-09-07,Éxito Envigado,6.1736,-75.5823,Envigado,17.96,40.68,54.93
2022-09-08,Éxito Envigado,6.1736,-75.5823,Envigado,21.69,35.1,53.45
2022-09-09,Éxito Envigado,6.1736,-75.5823,Envigado,12.65,40.28,38.73
2022-09-10,Éxito Envigado,6.1736,-75.5823,Envigado,5.68,10.0,40.65
2022-09-11,Éxito Envigado,6.1736,-75.5823,Envigado,19.12,54.11,24.42
2022-09-12,Éxito Envigado,6.1736,-75.5823,Envigado,18.32,22.37,32.61
2022-09-13,Éxito Envigado,6.1736,-75.5823,Envigado,31.47,45.29,48.81
2022-09-14,Éxito Envigado,6.1736,-75.5823,Envigado,21.14,37.82,47.79
2022-09-15,Éxito Envigado,6.1736,-75.5823,Envigado,8.72,32.26,68.87
2022-09-16,Éxito Envigado,6.1736,-75.5823,Envigado,18.38,57.31,34.01
2022-09-17,Éxito Envigado,6.1736,-75.5823,Envigado,21.2,52.49,33.11
2022-09-18,Éxito Envigado,6.1736,-75.5823,Envigado,6.95,10.0,70.91
2022-09-19,Éxito Envigado,6.1736,-75.5823,Envigado,13.77,22.92,23.31
2022-09-20,Éxito Envigado,6.1736,-75.5823,Envigado,25.59,38.24,32.63
2022-09-21,Éxito Envigado,6.1736,-75.5823,Envigado,20.4,26.07,37.32
2022-09-22,Éxito Envigado,6.1736,-75.5823,Envigado,29.22,56.87,41.96
2022-09-23,Éxito Envigado,6.1736,-75.5823,Envigado,19.72,31.6,69.94
2022-09-24,Éxito Envigado,6.1736,-75.5823,Envigado,11.5,22.81,41.73
2022-09-25,Éxito Envigado,6.1736,-75.5823,Envigado,26.07,57.96,39.52
2022-09-26,Éxito Envigado,6.1736,-75.5823,Envigado,20.33,39.87,5.92
2022-09-27,Éxito Envigado,6.1736,-75.5823,Envigado,5.29,10.0,31.58
2022-09-28,Éxito Envigado,6.1736,-75.5823,Envigado,8.41,22.63,40.03
2022-09-29,Éxito Envigado,6.1736,-75.5823,Envigado,16.28,16.75,39.33
2022-09-30,Éxito Envigado,6.1736,-75.5823,Envigado,5.0,10.0,40.95
2022-10-01,Éxito Envigado,6.1736,-75.5823,Envigado,19.94,20.24,43.37
